sample_index,sample_id,split,source_file,geometry_type,damage_type,parameter_count,p1,p2,p3,p4,p5,p6,p7,p8
1956,板2:0326:30_0_40_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,100,0,20,1
1957,板2:0327:30_0_40_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,100,0,30,1
1958,板2:0328:30_0_40_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,100,0,40,1
1959,板2:0329:30_0_40_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,100,0,50,1
1960,板2:0330:30_0_40_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,110,0,10,1
1961,板2:0331:30_0_40_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,110,0,20,1
1962,板2:0332:30_0_40_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,110,0,30,1
1963,板2:0333:30_0_40_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,110,0,40,1
1964,板2:0334:30_0_40_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,110,0,50,1
1965,板2:0335:30_0_40_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,120,0,10,1
1966,板2:0336:30_0_40_1_120_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,120,0,20,1
1967,板2:0337:30_0_40_1_120_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,120,0,30,1
1968,板2:0338:30_0_40_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,120,0,40,1
1969,板2:0339:30_0_40_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,120,0,50,1
1970,板2:0340:30_0_40_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,130,0,10,1
1971,板2:0341:30_0_40_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,130,0,20,1
1972,板2:0342:30_0_40_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,130,0,30,1
1973,板2:0343:30_0_40_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,130,0,40,1
1974,板2:0344:30_0_40_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,130,0,50,1
1975,板2:0345:30_0_40_1_140_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,140,0,10,1
1976,板2:0346:30_0_40_1_140_0_20_1,test,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,140,0,20,1
1977,板2:0347:30_0_40_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,140,0,30,1
1978,板2:0348:30_0_40_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,140,0,40,1
1979,板2:0349:30_0_40_1_140_0_50_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,30,0,40,1,140,0,50,1
1980,板2:0350:30_0_50_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,100,0,10,1
1981,板2:0351:30_0_50_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,100,0,20,1
1982,板2:0352:30_0_50_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,100,0,30,1
1983,板2:0353:30_0_50_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,100,0,40,1
1984,板2:0354:30_0_50_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,100,0,50,1
1985,板2:0355:30_0_50_1_110_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,110,0,10,1
1986,板2:0356:30_0_50_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,110,0,20,1
1987,板2:0357:30_0_50_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,110,0,30,1
1988,板2:0358:30_0_50_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,110,0,40,1
1989,板2:0359:30_0_50_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,110,0,50,1
1990,板2:0360:30_0_50_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,120,0,10,1
1991,板2:0361:30_0_50_1_120_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,120,0,20,1
1992,板2:0362:30_0_50_1_120_0_30_1,test,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,120,0,30,1
1993,板2:0363:30_0_50_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,120,0,40,1
1994,板2:0364:30_0_50_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,120,0,50,1
1995,板2:0365:30_0_50_1_130_0_10_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,130,0,10,1
1996,板2:0366:30_0_50_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,130,0,20,1
1997,板2:0367:30_0_50_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,130,0,30,1
1998,板2:0368:30_0_50_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,130,0,40,1
1999,板2:0369:30_0_50_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,130,0,50,1
2000,板2:0370:30_0_50_1_140_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,140,0,10,1
2001,板2:0371:30_0_50_1_140_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,140,0,20,1
2002,板2:0372:30_0_50_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,140,0,30,1
2003,板2:0373:30_0_50_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,140,0,40,1
2004,板2:0374:30_0_50_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,30,0,50,1,140,0,50,1
2005,板2:0375:40_0_10_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,100,0,10,1
2006,板2:0376:40_0_10_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,100,0,20,1
2007,板2:0377:40_0_10_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,100,0,30,1
2008,板2:0378:40_0_10_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,100,0,40,1
2009,板2:0379:40_0_10_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,100,0,50,1
2010,板2:0380:40_0_10_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,110,0,10,1
2011,板2:0381:40_0_10_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,110,0,20,1
2012,板2:0382:40_0_10_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,110,0,30,1
2013,板2:0383:40_0_10_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,110,0,40,1
2014,板2:0384:40_0_10_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,110,0,50,1
2015,板2:0385:40_0_10_1_120_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,120,0,10,1
2016,板2:0386:40_0_10_1_120_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,120,0,20,1
2017,板2:0387:40_0_10_1_120_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,120,0,30,1
2018,板2:0388:40_0_10_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,120,0,40,1
2019,板2:0389:40_0_10_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,120,0,50,1
2020,板2:0390:40_0_10_1_130_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,130,0,10,1
2021,板2:0391:40_0_10_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,130,0,20,1
2022,板2:0392:40_0_10_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,130,0,30,1
2023,板2:0393:40_0_10_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,130,0,40,1
2024,板2:0394:40_0_10_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,130,0,50,1
2025,板2:0395:40_0_10_1_140_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,140,0,10,1
2026,板2:0396:40_0_10_1_140_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,140,0,20,1
2027,板2:0397:40_0_10_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,140,0,30,1
2028,板2:0398:40_0_10_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,140,0,40,1
2029,板2:0399:40_0_10_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,10,1,140,0,50,1
2030,板2:0400:40_0_20_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,100,0,10,1
2031,板2:0401:40_0_20_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,100,0,20,1
2032,板2:0402:40_0_20_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,100,0,30,1
2033,板2:0403:40_0_20_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,100,0,40,1
2034,板2:0404:40_0_20_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,100,0,50,1
2035,板2:0405:40_0_20_1_110_0_10_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,110,0,10,1
2036,板2:0406:40_0_20_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,110,0,20,1
2037,板2:0407:40_0_20_1_110_0_30_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,110,0,30,1
2038,板2:0408:40_0_20_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,110,0,40,1
2039,板2:0409:40_0_20_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,110,0,50,1
2040,板2:0410:40_0_20_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,120,0,10,1
2041,板2:0411:40_0_20_1_120_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,120,0,20,1
2042,板2:0412:40_0_20_1_120_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,120,0,30,1
2043,板2:0413:40_0_20_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,120,0,40,1
2044,板2:0414:40_0_20_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,120,0,50,1
2045,板2:0415:40_0_20_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,130,0,10,1
2046,板2:0416:40_0_20_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,130,0,20,1
2047,板2:0417:40_0_20_1_130_0_30_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,130,0,30,1
2048,板2:0418:40_0_20_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,130,0,40,1
2049,板2:0419:40_0_20_1_130_0_50_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,130,0,50,1
2050,板2:0420:40_0_20_1_140_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,140,0,10,1
2051,板2:0421:40_0_20_1_140_0_20_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,140,0,20,1
2052,板2:0422:40_0_20_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,140,0,30,1
2053,板2:0423:40_0_20_1_140_0_40_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,140,0,40,1
2054,板2:0424:40_0_20_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,20,1,140,0,50,1
2055,板2:0425:40_0_30_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,100,0,10,1
2056,板2:0426:40_0_30_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,100,0,20,1
2057,板2:0427:40_0_30_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,100,0,30,1
2058,板2:0428:40_0_30_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,100,0,40,1
2059,板2:0429:40_0_30_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,100,0,50,1
2060,板2:0430:40_0_30_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,110,0,10,1
2061,板2:0431:40_0_30_1_110_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,110,0,20,1
2062,板2:0432:40_0_30_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,110,0,30,1
2063,板2:0433:40_0_30_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,110,0,40,1
2064,板2:0434:40_0_30_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,110,0,50,1
2065,板2:0435:40_0_30_1_120_0_10_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,120,0,10,1
2066,板2:0436:40_0_30_1_120_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,120,0,20,1
2067,板2:0437:40_0_30_1_120_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,120,0,30,1
2068,板2:0438:40_0_30_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,120,0,40,1
2069,板2:0439:40_0_30_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,120,0,50,1
2070,板2:0440:40_0_30_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,130,0,10,1
2071,板2:0441:40_0_30_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,130,0,20,1
2072,板2:0442:40_0_30_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,130,0,30,1
2073,板2:0443:40_0_30_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,130,0,40,1
2074,板2:0444:40_0_30_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,130,0,50,1
2075,板2:0445:40_0_30_1_140_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,140,0,10,1
2076,板2:0446:40_0_30_1_140_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,140,0,20,1
2077,板2:0447:40_0_30_1_140_0_30_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,140,0,30,1
2078,板2:0448:40_0_30_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,140,0,40,1
2079,板2:0449:40_0_30_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,30,1,140,0,50,1
2080,板2:0450:40_0_40_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,100,0,10,1
2081,板2:0451:40_0_40_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,100,0,20,1
2082,板2:0452:40_0_40_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,100,0,30,1
2083,板2:0453:40_0_40_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,100,0,40,1
2084,板2:0454:40_0_40_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,100,0,50,1
2085,板2:0455:40_0_40_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,110,0,10,1
2086,板2:0456:40_0_40_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,110,0,20,1
2087,板2:0457:40_0_40_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,110,0,30,1
2088,板2:0458:40_0_40_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,110,0,40,1
2089,板2:0459:40_0_40_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,110,0,50,1
2090,板2:0460:40_0_40_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,120,0,10,1
2091,板2:0461:40_0_40_1_120_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,120,0,20,1
2092,板2:0462:40_0_40_1_120_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,120,0,30,1
2093,板2:0463:40_0_40_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,120,0,40,1
2094,板2:0464:40_0_40_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,120,0,50,1
2095,板2:0465:40_0_40_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,130,0,10,1
2096,板2:0466:40_0_40_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,130,0,20,1
2097,板2:0467:40_0_40_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,130,0,30,1
2098,板2:0468:40_0_40_1_130_0_40_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,130,0,40,1
2099,板2:0469:40_0_40_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,130,0,50,1
2100,板2:0470:40_0_40_1_140_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,140,0,10,1
2101,板2:0471:40_0_40_1_140_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,140,0,20,1
2102,板2:0472:40_0_40_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,140,0,30,1
2103,板2:0473:40_0_40_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,140,0,40,1
2104,板2:0474:40_0_40_1_140_0_50_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,40,1,140,0,50,1
2105,板2:0475:40_0_50_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,100,0,10,1
2106,板2:0476:40_0_50_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,100,0,20,1
2107,板2:0477:40_0_50_1_100_0_30_1,test,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,100,0,30,1
2108,板2:0478:40_0_50_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,100,0,40,1
2109,板2:0479:40_0_50_1_100_0_50_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,100,0,50,1
2110,板2:0480:40_0_50_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,110,0,10,1
2111,板2:0481:40_0_50_1_110_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,110,0,20,1
2112,板2:0482:40_0_50_1_110_0_30_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,110,0,30,1
2113,板2:0483:40_0_50_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,110,0,40,1
2114,板2:0484:40_0_50_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,110,0,50,1
2115,板2:0485:40_0_50_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,120,0,10,1
2116,板2:0486:40_0_50_1_120_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,120,0,20,1
2117,板2:0487:40_0_50_1_120_0_30_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,120,0,30,1
2118,板2:0488:40_0_50_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,120,0,40,1
2119,板2:0489:40_0_50_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,120,0,50,1
2120,板2:0490:40_0_50_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,130,0,10,1
2121,板2:0491:40_0_50_1_130_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,130,0,20,1
2122,板2:0492:40_0_50_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,130,0,30,1
2123,板2:0493:40_0_50_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,130,0,40,1
2124,板2:0494:40_0_50_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,130,0,50,1
2125,板2:0495:40_0_50_1_140_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,140,0,10,1
2126,板2:0496:40_0_50_1_140_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,140,0,20,1
2127,板2:0497:40_0_50_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,140,0,30,1
2128,板2:0498:40_0_50_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,140,0,40,1
2129,板2:0499:40_0_50_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,40,0,50,1,140,0,50,1
2130,板2:0500:50_0_10_1_100_0_10_1,test,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,100,0,10,1
2131,板2:0501:50_0_10_1_100_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,100,0,20,1
2132,板2:0502:50_0_10_1_100_0_30_1,test,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,100,0,30,1
2133,板2:0503:50_0_10_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,100,0,40,1
2134,板2:0504:50_0_10_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,100,0,50,1
2135,板2:0505:50_0_10_1_110_0_10_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,110,0,10,1
2136,板2:0506:50_0_10_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,110,0,20,1
2137,板2:0507:50_0_10_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,110,0,30,1
2138,板2:0508:50_0_10_1_110_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,110,0,40,1
2139,板2:0509:50_0_10_1_110_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,110,0,50,1
2140,板2:0510:50_0_10_1_120_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,120,0,10,1
2141,板2:0511:50_0_10_1_120_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,120,0,20,1
2142,板2:0512:50_0_10_1_120_0_30_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,120,0,30,1
2143,板2:0513:50_0_10_1_120_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,120,0,40,1
2144,板2:0514:50_0_10_1_120_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,120,0,50,1
2145,板2:0515:50_0_10_1_130_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,130,0,10,1
2146,板2:0516:50_0_10_1_130_0_20_1,test,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,130,0,20,1
2147,板2:0517:50_0_10_1_130_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,130,0,30,1
2148,板2:0518:50_0_10_1_130_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,130,0,40,1
2149,板2:0519:50_0_10_1_130_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,130,0,50,1
2150,板2:0520:50_0_10_1_140_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,140,0,10,1
2151,板2:0521:50_0_10_1_140_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,140,0,20,1
2152,板2:0522:50_0_10_1_140_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,140,0,30,1
2153,板2:0523:50_0_10_1_140_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,140,0,40,1
2154,板2:0524:50_0_10_1_140_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,10,1,140,0,50,1
2155,板2:0525:50_0_20_1_100_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,100,0,10,1
2156,板2:0526:50_0_20_1_100_0_20_1,validation,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,100,0,20,1
2157,板2:0527:50_0_20_1_100_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,100,0,30,1
2158,板2:0528:50_0_20_1_100_0_40_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,100,0,40,1
2159,板2:0529:50_0_20_1_100_0_50_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,100,0,50,1
2160,板2:0530:50_0_20_1_110_0_10_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,110,0,10,1
2161,板2:0531:50_0_20_1_110_0_20_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,110,0,20,1
2162,板2:0532:50_0_20_1_110_0_30_1,train,板2.xlsx,double_crack_1mm,double_crack,8,50,0,20,1,110,0,30,1
